family,exp_ev_ia,exp_ev_upd,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
cure,60.816993248179074,70.9990548404759,15.5,0.9999999999999999,22.361773133778936,0.65,4.0,1.5,5.1071233892091445,1000,469,360,360,0.36,1.0,0.0,0.2936768722267448,1.0,1.0,78.11625230586014,67.93851440646999,92.90335304888113,0.537084092705219,2.40983089362523,14.0,41.0
cure,60.84415609657028,70.9994395932178,15.5,0.9999999999999999,22.361773133778936,0.65,5.0,2.0,6.005612043932249,1000,472,360,360,0.36,1.0,0.0,0.30036294233742017,1.0,1.0,76.82743335753894,67.20870798399814,91.92243942147043,0.5320628308863463,2.4601413385676816,15.0,40.0
cure,60.81787767990411,71.53308520445584,16.0,0.7,27.009228631897898,0.55,10.0,1.75,12.329824057529796,1000,457,360,360,0.36,1.0,0.0,0.4111781062739879,0.9861111111111112,0.9861111111111112,79.39474217175928,68.16699776033497,97.10398950918129,0.5577991140393748,2.2593446040758307,20.0,35.0
cure,60.033736505468354,71.89439839568597,16.0,0.7999999999999999,25.29811464425653,0.30000000000000004,19.0,0.5,39.54601063910655,1000,467,360,360,0.36,1.0,0.0,0.44492238461417455,0.9638888888888889,0.9638888888888889,70.12649028463917,64.23919762237884,79.42011755963057,0.5532823485656772,2.252318413677853,18.0,37.0
cure,60.34094726128355,71.78573559453393,16.0,1.0999999999999999,22.32667800207409,0.65,6.0,1.75,7.397894434517878,1000,473,360,360,0.36,1.0,0.0,0.30101873121962575,1.0,1.0,73.06982314487401,65.8264995203294,84.86734709747928,0.5222537144638573,2.5266066111009584,14.0,40.0
cure,60.74768770276253,71.78299520550752,16.5,0.7999999999999999,26.088680726889546,0.55,7.0,1.0,10.098865286222745,1000,444,360,360,0.36,1.0,0.0,0.4277517262277003,0.9944444444444445,0.9944444444444445,75.07746565516513,65.97227630780256,89.5543287057187,0.5852345639971359,2.0960837559118053,18.0,36.0
cure,59.009110311613,70.77625059283821,16.5,0.8999999999999999,24.793882747335115,0.6000000000000001,8.0,1.25,10.725798112670647,1000,487,360,360,0.36,1.0,0.0,0.3755837108236286,1.0,1.0,73.19569379961962,65.38680224788551,85.64402688758466,0.5382078436226401,2.392140622804504,17.0,37.0
cure,59.31636922922437,70.81886874604395,17.0,0.7,28.697305421391516,0.5,10.0,1.0,14.426950408889635,1000,476,360,360,0.36,1.0,0.0,0.48307571322766407,0.8944444444444445,0.8944444444444445,73.89055407476823,65.6778146946787,87.33381065081315,0.5703245507215393,2.1692879907281633,20.0,34.0
cure,60.06170947903546,72.1605963907409,17.0,0.7999999999999999,26.879246809522563,0.55,11.0,2.0,13.212346496650948,1000,504,360,360,0.36,1.0,0.0,0.4156770332165439,0.9916666666666667,0.9916666666666667,75.20446394918066,66.6087424348419,89.20334720818784,0.5604736149848504,2.244758881723543,19.0,35.0
cure,59.93772174952389,71.60369744445629,17.5,0.7999999999999999,27.66981289215558,0.55,10.0,1.75,12.329824057529796,1000,461,360,360,0.36,1.0,0.0,0.42386158814550157,0.9777777777777777,0.9777777777777777,75.99536766437292,66.59250845069388,90.68739154374788,0.5860247009003053,2.0736338167030017,19.0,35.0
cure,59.88809760703652,71.4616856525049,18.0,0.7,30.385382210885133,0.5,10.0,1.25,13.40724764083831,1000,474,360,360,0.36,1.0,0.0,0.4973611656437418,0.8694444444444445,0.8694444444444445,75.03794822904635,64.48510828943922,90.03145334669576,0.6096993354296306,1.8991028380350294,21.0,34.0
cure,58.78973961673228,71.5747462891548,18.0,1.2999999999999998,23.86241850197853,0.65,5.0,1.75,6.164912028764898,1000,482,360,360,0.36,1.0,0.0,0.30344837677086833,1.0,1.0,70.6405372003812,64.69789910630413,81.42972821644463,0.5649596277808258,2.1862941926604735,13.0,41.0
cure,59.967607604314644,71.89749542060187,15.5,0.5,32.261219205586926,0.45,14.0,1.5,17.874931862232007,1000,479,359,359,0.359,1.0,0.0,0.5845830864559682,0.6768802228412256,0.6768802228412256,73.88026427269772,64.48199201243862,97.35756727664327,0.5560360609401558,2.2632980639204816,23.0,31.0
cure,60.02421544912185,70.92643740398569,15.5,0.6,28.55108364892777,0.4,13.0,0.75,21.192201316493268,1000,472,359,359,0.359,1.0,0.0,0.5167861740065977,0.8579387186629527,0.8579387186629527,72.64199577481376,65.29138502140543,83.77890599074416,0.5486385060814475,2.3145209418481762,21.0,34.0
cure,61.48673044310127,72.64443124112994,15.5,0.7,26.165190237151087,0.25,19.0,0.5,39.54601063910655,1000,470,359,359,0.359,1.0,0.0,0.49858644240623984,0.883008356545961,0.883008356545961,70.79471318111217,64.28950257322887,80.02025817431274,0.5764237031732296,2.140085922111541,19.0,35.0
cure,60.88479987329494,73.07067043301683,15.5,0.7999999999999999,24.507548561623512,0.2,27.0,0.5,56.19696248715142,1000,465,359,359,0.359,1.0,0.0,0.45779037283332963,0.9526462395543176,0.9526462395543176,68.3084535985989,63.70186012968785,76.23999150514105,0.5589450252402878,2.2576184466159597,18.0,36.0
cure,60.67395534449624,71.548822599141,16.0,0.5,33.301903696089724,0.45,12.0,1.25,16.08869716900597,1000,458,359,359,0.359,1.0,0.0,0.5812852527598578,0.6601671309192201,0.6601671309192201,76.09162225833036,66.39464770770896,100.01163521289718,0.5896819186065431,2.043602470716282,23.0,32.0
cure,61.4153041989017,72.73388490266635,16.0,0.6,29.47208634728028,0.5,12.0,2.0,14.413468905437398,1000,463,359,359,0.359,1.0,0.0,0.47799070075571826,0.924791086350975,0.924791086350975,79.6378776146258,66.818720163958,101.95043365984769,0.5661097385475119,2.171417736776282,22.0,33.0
cure,59.80416023606723,71.21232911735791,16.0,0.7,27.009228631897898,0.45,11.0,0.75,17.931862652417383,1000,464,359,359,0.359,1.0,0.0,0.4834756188926207,0.9331476323119777,0.9331476323119777,71.5459688953294,65.016970369685,83.4480335398994,0.5650164349787462,2.2097891428634493,19.0,35.0
cure,60.17194317075614,71.33277517650183,16.0,0.8999999999999999,24.042552967112837,0.55,4.0,0.5,8.325475924022431,1000,460,359,359,0.359,1.0,0.0,0.38447633651789137,0.9972144846796658,0.9972144846796658,73.30236228981214,65.43575122742449,85.93034254539471,0.5789106991075184,2.1025140152009003,16.0,38.0
cure,60.781168079336254,71.78889559689264,16.0,1.0999999999999999,22.32667800207409,0.65,4.0,1.5,5.1071233892091445,1000,463,359,359,0.359,1.0,0.0,0.29834971800628285,1.0,1.0,75.09317936890426,66.06850818032224,88.29802435038745,0.5516091664585208,2.288773099495823,14.0,41.0
cure,60.157710280671225,70.82278469410402,16.5,0.5,34.34258818659253,0.30000000000000004,16.0,0.75,26.0827093126071,1000,461,359,359,0.359,1.0,0.0,0.628371120160327,0.5264623955431755,0.5264623955431755,73.04678764991857,65.40697696309526,84.76836463968685,0.6044988522078498,1.9534279689642036,23.0,32.0
cure,60.83644291605472,71.24861355412095,16.5,0.7,27.85326702664471,0.55,10.0,2.0,12.011224087864498,1000,441,359,359,0.359,1.0,0.0,0.4107020904052642,0.9777158774373259,0.9777158774373259,82.66238780018828,69.03821863159858,103.56690814267387,0.5642932107663284,2.2294484353036506,20.0,35.0
cure,60.32307498592273,70.94438277504555,16.5,0.7999999999999999,26.088680726889546,0.5,5.0,0.5,10.40684490502804,1000,464,359,359,0.359,1.0,0.0,0.4332401923399569,0.9860724233983287,0.9860724233983287,73.30530078858968,65.99841804400911,88.52097926484775,0.6035793363190117,1.9531707633508513,18.0,37.0
cure,59.30651536382982,71.45735729476789,16.5,0.7999999999999999,26.088680726889546,0.55,10.0,1.25,13.40724764083831,1000,490,359,359,0.359,1.0,0.0,0.42199006243293286,0.9665738161559888,0.9665738161559888,72.32446912442549,64.59025995110261,87.59693826347873,0.5403303109622373,2.382956362097141,19.0,35.0
cure,60.690863592297866,71.38162742996492,16.5,0.8999999999999999,24.793882747335115,0.6000000000000001,8.0,2.0,9.608979270291599,1000,443,359,359,0.359,1.0,0.0,0.3621548786480278,1.0,1.0,76.08093317886639,67.27764266962754,90.93127914679555,0.568396397749798,2.1822737941365284,17.0,38.0
cure,59.27932315123864,70.72497245551628,17.0,0.7999999999999999,26.879246809522563,0.55,8.0,1.0,11.541560327111707,1000,459,359,359,0.359,1.0,0.0,0.42047453331850027,0.9888579387186629,0.9888579387186629,74.23384873297381,66.17648100648294,86.49423982825276,0.5700416669465391,2.167435773874539,18.0,36.0
cure,59.58452101727577,72.09240969577758,17.0,0.9999999999999999,24.52581569511238,0.6000000000000001,9.0,1.75,11.096841651776817,1000,502,359,359,0.359,1.0,0.0,0.3552617865731475,0.9972144846796658,0.9972144846796658,73.33699228226956,65.24460963580071,85.10004339129975,0.5244947170526809,2.4847205372520027,16.0,38.0
cure,60.14489898987622,71.4974552100768,17.5,0.7999999999999999,27.66981289215558,0.55,9.0,1.5,11.491027625720575,1000,464,359,359,0.359,1.0,0.0,0.44058431620710053,0.9832869080779945,0.9832869080779945,76.68755499721324,66.45095982004118,93.19505451070572,0.6079131418262369,1.934527075306758,19.0,35.0
cure,59.36636767473439,71.3880319725464,17.5,0.8999999999999999,26.296542307779667,0.45,8.0,0.5,16.650951848044862,1000,479,359,359,0.359,1.0,0.0,0.43680304791770913,0.9777158774373259,0.9777158774373259,70.61882887061331,64.76830351104071,79.94633482509803,0.6017495172351625,1.9518629293856555,17.0,37.0
cure,59.793333985841784,71.3443455323803,17.5,0.8999999999999999,26.296542307779667,0.5,5.0,0.5,10.40684490502804,1000,478,359,359,0.359,1.0,0.0,0.4385300765309757,0.9860724233983287,0.9860724233983287,72.14568847387982,64.91538415015168,82.03223989181836,0.6153381730882151,1.8785314266454203,17.0,37.0
cure,60.48241101337885,71.61573175858685,17.5,0.9999999999999999,25.247163215556863,0.6000000000000001,6.0,1.5,7.660685083813717,1000,452,359,359,0.359,1.0,0.0,0.358162630241223,1.0,1.0,76.42180534022327,66.56815163716291,90.13636438120801,0.5943791099284966,2.0013138335191,16.0,38.0
cure,59.88953891936418,72.49266202864888,18.0,0.8999999999999999,27.04787208800194,0.55,10.0,1.75,12.329824057529796,1000,474,359,359,0.359,1.0,0.0,0.4276741824384026,0.9860724233983287,0.9860724233983287,73.85816572959592,64.88380167726795,86.52432071922796,0.5873642017738986,2.0135558613398583,18.0,35.0
cure,60.2643149723104,72.19663806567145,18.0,1.0999999999999999,25.11751275233335,0.6000000000000001,4.0,1.0,5.7707801635558535,1000,484,359,359,0.359,1.0,0.0,0.3712873332090096,1.0,1.0,72.51346465848127,65.10397072139773,85.01039436134792,0.6285880461473639,1.799156414525945,16.0,39.0
cure,60.66972957787954,72.33518451411585,18.0,1.0999999999999999,25.11751275233335,0.6000000000000001,6.0,1.75,7.397894434517878,1000,478,359,359,0.359,1.0,0.0,0.3446679168118198,1.0,1.0,73.48402923013123,66.1536651012028,86.30347720344156,0.6031510451315868,1.9452941466078264,15.0,39.0
cure,60.65921800781115,71.11618177548628,14.5,0.7,24.47711344765747,0.4,12.0,0.5,24.976427772067296,1000,450,358,358,0.358,1.0,0.0,0.43172754715128314,0.9692737430167597,0.9692737430167597,73.03685233715794,64.8650650329706,84.31875902499016,0.5396512754282794,2.3809441294176636,18.0,37.0
cure,61.453922347811805,71.74435190322511,14.5,0.7999999999999999,22.92641639635748,0.6000000000000001,7.0,1.25,9.385073348586817,1000,464,358,358,0.358,1.0,0.0,0.3640898238175699,1.0,1.0,77.65333735999963,67.11861981207643,92.21986956941294,0.5332466960749488,2.4129303187798135,17.0,37.0
cure,61.09155104000189,71.08626590646172,15.0,0.5,31.22053471508412,0.5,11.0,1.5,14.044589320325148,1000,433,358,358,0.358,1.0,0.0,0.4997208030512422,0.8910614525139665,0.8910614525139665,87.88789210958737,70.14826560730296,114.8819055341232,0.5537585447810951,2.2761998431978663,22.0,33.0
cure,60.35850458031011,70.65698482557727,15.5,0.6,28.55108364892777,0.2,24.0,0.5,49.95285554413459,1000,445,358,358,0.358,1.0,0.0,0.5305914565412893,0.8463687150837989,0.8463687150837989,73.66259385299364,66.18139810709086,84.1016820298751,0.5828064324387314,2.0835884930328996,20.0,35.0
cure,61.12035776222197,72.42050299561414,15.5,0.7,26.165190237151087,0.2,24.0,0.5,49.95285554413459,1000,463,358,358,0.358,1.0,0.0,0.503395843563357,0.9106145251396648,0.9106145251396648,69.94174426200316,64.42385234081392,80.4831869770229,0.5763817662158095,2.1285777475109695,19.0,35.0
cure,60.78606863103371,72.68995557402255,15.5,0.7,26.165190237151087,0.4,13.0,0.75,21.192201316493268,1000,478,358,358,0.358,1.0,0.0,0.5003095563661546,0.9022346368715084,0.9022346368715084,69.36243317901824,64.39525787052514,78.66274733697156,0.5580081208501325,2.2583882352331983,19.0,34.0
cure,60.927917395194385,72.07190258328066,15.5,0.7,26.165190237151087,0.55,11.0,2.0,13.212346496650948,1000,476,358,358,0.358,1.0,0.0,0.4116147619842031,0.9832402234636871,0.9832402234636871,78.85466568775075,67.41609518688294,99.50177763149813,0.5292414212224035,2.436048689794151,19.0,35.0
cure,61.449310887875406,73.34202385068109,15.5,0.7999999999999999,24.507548561623512,0.30000000000000004,17.0,0.5,35.383272677095334,1000,470,358,358,0.358,1.0,0.0,0.4531495394061324,0.9720670391061452,0.9720670391061452,69.6149278420663,64.09383539582633,78.76126025207603,0.5483538876301723,2.3281950784425085,18.0,36.0
cure,60.92901561066485,70.9994415644993,15.5,0.9999999999999999,22.361773133778936,0.65,4.0,1.75,4.931929623011919,1000,467,358,358,0.358,1.0,0.0,0.2991875760134886,1.0,1.0,76.96343958053961,67.39942062017532,90.26377766723144,0.5408566944652826,2.394330014209279,14.0,41.0
cure,60.5073481134022,70.99415730102103,15.5,0.9999999999999999,22.361773133778936,0.65,5.0,1.5,6.38390423651143,1000,477,358,358,0.358,1.0,0.0,0.30861579948591816,1.0,1.0,75.51157127456663,66.43134965707964,91.66092425865969,0.5296856566606285,2.445240326877338,14.0,40.0
cure,61.0877345443329,72.94078953012612,16.0,0.7,27.009228631897898,0.4,12.0,0.75,19.562031984455324,1000,471,358,358,0.358,1.0,0.0,0.5068508503603015,0.8854748603351955,0.8854748603351955,69.80006735355983,64.60704705369324,79.96623440614728,0.5711224887183203,2.173496144538153,20.0,34.0
cure,59.960330279335984,71.7602901946812,16.0,0.7999999999999999,25.29811464425653,0.5,9.0,0.75,14.671523988341495,1000,471,358,358,0.358,1.0,0.0,0.43344808587626127,0.9776536312849162,0.9776536312849162,70.88924930994314,64.3155276736601,82.1344396326661,0.5487476900508608,2.302359481255477,18.0,36.0
cure,61.141052060307544,71.82231002664784,16.0,0.8999999999999999,24.042552967112837,0.6000000000000001,6.0,1.25,8.044348584502986,1000,450,358,358,0.358,1.0,0.0,0.3494210469717267,1.0,1.0,76.31402265994018,67.28875506195583,91.6400637095514,0.5429118756775633,2.3581994196750378,16.0,38.0
cure,60.331413383845145,71.19531314128531,16.5,0.5,34.34258818659253,0.45,12.0,1.25,16.08869716900597,1000,455,358,358,0.358,1.0,0.0,0.5907448762054084,0.659217877094972,0.659217877094972,78.42885040218937,67.54442838676935,96.69327715203006,0.6070573121808405,1.93797615810991,23.0,32.0
cure,61.005338638831745,72.31299515506927,16.5,0.6,30.393089045632784,0.5,12.0,2.0,14.413468905437398,1000,455,358,358,0.358,1.0,0.0,0.48172222106949303,0.8994413407821229,0.8994413407821229,80.94937736358338,67.0045918056139,100.4059395145524,0.5706646413673204,2.171685438452198,22.0,33.0
cure,59.77681349062994,71.2898288695047,16.5,0.7,27.85326702664471,0.5,10.0,1.0,14.426950408889635,1000,467,358,358,0.358,1.0,0.0,0.48289066442220124,0.9273743016759777,0.9273743016759777,72.03998583421088,64.97704678291575,84.99909752521656,0.5647279505877753,2.2127169221346246,20.0,34.0
cure,59.49417217176896,71.35383065092597,16.5,0.7999999999999999,26.088680726889546,0.30000000000000004,19.0,0.5,39.54601063910655,1000,476,358,358,0.358,1.0,0.0,0.463411846554718,0.9748603351955307,0.9748603351955307,70.96589563672913,64.52258188966398,80.06234534715433,0.5749602565069756,2.1329011940532654,18.0,36.0
cure,60.96608016983473,72.64646473418749,16.5,0.7999999999999999,26.088680726889546,0.55,10.0,1.75,12.329824057529796,1000,461,358,358,0.358,1.0,0.0,0.427944944104653,0.9776536312849162,0.9776536312849162,73.97841303577974,65.75919267998854,90.15165023401843,0.5651604435775939,2.196608196182129,19.0,35.0
cure,61.46047128845569,72.84573382440544,16.5,0.7999999999999999,26.088680726889546,0.55,10.0,2.0,12.011224087864498,1000,443,358,358,0.358,1.0,0.0,0.41120695874196744,1.0,1.0,76.3269709372512,66.69442396376796,90.30026390013298,0.5739540272672348,2.161349633639217,19.0,35.0
cure,59.439266953370776,71.47634610007353,16.5,0.8999999999999999,24.793882747335115,0.55,7.0,0.75,11.411185324265606,1000,478,358,358,0.358,1.0,0.0,0.4018401451196984,0.9972067039106145,0.9972067039106145,71.48377953780297,64.76878880583388,81.74559884786053,0.5583164990445486,2.2570689915508018,17.0,37.0
cure,61.136014170012515,71.36858866121918,16.5,0.8999999999999999,24.793882747335115,0.6000000000000001,6.0,1.5,7.660685083813717,1000,427,358,358,0.358,1.0,0.0,0.3592088424676765,1.0,1.0,76.89584771968606,67.93709208370144,92.38919245405995,0.5924417015297544,2.0428830192171983,17.0,38.0
cure,60.25940332214395,71.24592577939643,17.0,0.6,31.314091743985294,0.5,11.0,1.5,14.044589320325148,1000,465,358,358,0.358,1.0,0.0,0.4964372209523542,0.888268156424581,0.888268156424581,80.90939127575697,67.98763347813176,103.8026353635474,0.5826922580992713,2.0956835783174266,22.0,33.0
cure,60.357326868085764,71.91007113193326,17.0,0.8999999999999999,25.54521252755739,0.5,5.0,0.5,10.40684490502804,1000,476,358,358,0.358,1.0,0.0,0.4350773588036934,0.9916201117318436,0.9916201117318436,71.39478089540476,65.08037659384863,82.45512976346444,0.6084276510186355,1.8997511645528107,17.0,37.0
cure,61.159873913945695,72.19791542739893,17.0,0.9999999999999999,24.52581569511238,0.6000000000000001,5.0,1.25,6.703623820419155,1000,462,358,358,0.358,1.0,0.0,0.3591635909801897,1.0,1.0,74.90779366350628,66.87891821511623,88.14399066533548,0.6039207293950222,1.9636618886002433,16.0,38.0
cure,59.58695962301242,71.75322807939723,17.0,1.1999999999999997,23.07248490405292,0.65,5.0,1.5,6.38390423651143,1000,477,358,358,0.358,1.0,0.0,0.3011623721672419,1.0,1.0,73.07779846235644,64.61839766427744,85.0373869461289,0.5323347502708116,2.399006787886831,14.0,41.0
cure,59.02861324753381,70.72780968528133,17.5,0.9999999999999999,25.247163215556863,0.6000000000000001,4.0,0.75,6.520677328151775,1000,462,358,358,0.358,1.0,0.0,0.3793459610135308,1.0,1.0,73.05976116453562,65.74174302960327,83.67249740277639,0.6028292321903665,1.9563353030258646,16.0,38.0
cure,59.67114645229198,71.62919249996891,18.0,0.8999999999999999,27.04787208800194,0.55,7.0,1.0,10.098865286222745,1000,494,358,358,0.358,1.0,0.0,0.42518256115164743,0.9860335195530726,0.9860335195530726,73.33613330426385,65.26712463160693,85.8563646764364,0.6126917843024322,1.9088023697936967,18.0,36.0
cure,59.17915732856619,70.5035967594806,18.5,0.7999999999999999,29.250945057421614,0.55,9.0,1.5,11.491027625720575,1000,452,358,358,0.358,1.0,0.0,0.43552837254369303,0.9776536312849162,0.9776536312849162,77.23559802499591,66.89871937640314,93.05294679964751,0.6038104863289628,1.9531422033104473,19.0,35.0
cure,60.182734410504516,72.90362716146441,18.5,1.1999999999999997,25.108292395587004,0.6000000000000001,7.0,2.0,8.407856861505149,1000,481,358,358,0.358,1.0,0.0,0.3503186717207969,1.0,1.0,71.30482203015221,64.73532064541074,79.8074641060679,0.6039808768751321,1.9247561198302336,16.0,39.0
cure,61.36962415843847,72.64397008165099,13.5,0.5,28.09848124357571,0.2,23.0,0.75,37.49389463687271,1000,483,357,357,0.357,1.0,0.0,0.5899556454252479,0.6498599439775911,0.6498599439775911,69.49594938945832,64.14752800743506,79.01474276094025,0.5465283809787249,2.3175921897516694,22.0,33.0
cure,60.568515684569874,71.23643766990165,14.0,0.7,23.63307505291066,0.35000000000000003,17.0,0.5,35.383272677095334,1000,483,357,357,0.357,1.0,0.0,0.43430762116794214,0.988795518207283,0.988795518207283,72.02374716271783,65.20849187810373,82.82069876809213,0.5310213408452978,2.451636695170642,18.0,36.0
cure,60.07630169298011,71.73749411201274,15.0,0.5,31.22053471508412,0.1,29.0,0.75,47.27491062910037,1000,465,357,357,0.357,1.0,0.0,0.6223260502892229,0.5714285714285714,0.5714285714285714,69.18535343897048,63.8633235771444,77.40993000814312,0.5511546266361119,2.278785107363692,22.0,32.0
cure,60.086322595202226,71.76221296546626,15.0,0.6,27.63008095057526,0.30000000000000004,19.0,0.75,30.973217308720933,1000,461,357,357,0.357,1.0,0.0,0.5398211023029572,0.7899159663865546,0.7899159663865546,69.45826287459272,64.44246335413244,79.11428368806102,0.5547829355766455,2.2753410222700574,20.0,33.0
cure,60.865786247209755,71.92604879149616,15.0,0.6,27.63008095057526,0.5,11.0,1.25,14.747972404922141,1000,462,357,357,0.357,1.0,0.0,0.48150938079744937,0.9243697478991597,0.9243697478991597,75.75971002729895,65.81597983659164,94.33165048285636,0.5436356912521062,2.371717155411799,20.0,34.0
cure,59.955165672374186,70.83695137875128,15.0,0.7,25.32115184240428,0.30000000000000004,20.0,0.5,41.62737962011216,1000,464,357,357,0.357,1.0,0.0,0.45131600421405127,0.9635854341736695,0.9635854341736695,72.2068441389671,65.04040060746435,81.82019411862444,0.5288344644659048,2.466406762869065,18.0,36.0
cure,61.07790776554128,71.81185362005255,15.0,0.7,25.32115184240428,0.55,9.0,1.25,12.066522876754478,1000,467,357,357,0.357,1.0,0.0,0.4223926108255771,0.9803921568627451,0.9803921568627451,76.52317316661959,65.96124601817174,92.40528387518394,0.5386662169623272,2.4019969971170716,19.0,35.0
cure,60.965576915839875,72.39038111866094,15.5,0.7,26.165190237151087,0.15000000000000002,29.0,0.5,60.35970044916263,1000,468,357,357,0.357,1.0,0.0,0.49716903481830194,0.8935574229691877,0.8935574229691877,69.65551347364678,64.03527336610304,78.0948030842029,0.5720927513636863,2.1706379571885113,19.0,35.0
cure,60.25377175195622,71.17174294544763,15.5,0.7,26.165190237151087,0.30000000000000004,18.0,0.5,37.464641658100945,1000,465,357,357,0.357,1.0,0.0,0.47425082358715676,0.9635854341736695,0.9635854341736695,71.99639228637575,65.15917060844411,83.00389121779138,0.5649701529713163,2.2080379647243995,18.0,36.0
cure,59.739299859900854,71.37121722728237,15.5,0.7999999999999999,24.507548561623512,0.35000000000000003,17.0,0.5,35.383272677095334,1000,473,357,357,0.357,1.0,0.0,0.418817591346055,0.988795518207283,0.988795518207283,70.63173137663269,64.1467627712366,80.77150118866246,0.5273351916036685,2.4883410679142544,17.0,37.0
cure,60.81057724756842,70.88175652052797,15.5,0.7999999999999999,24.507548561623512,0.6000000000000001,8.0,1.75,9.863859246023837,1000,448,357,357,0.357,1.0,0.0,0.357228756291089,0.9971988795518207,0.9971988795518207,78.57647184619424,67.56102032621733,95.05127594884517,0.5429853931310157,2.345136048266219,17.0,37.0
cure,60.792081561912056,71.93506824438974,15.5,0.8999999999999999,23.291223186890562,0.55,4.0,0.5,8.325475924022431,1000,461,357,357,0.357,1.0,0.0,0.3857897550515516,1.0,1.0,71.8728218352216,64.76479291449077,82.0183462059079,0.5606482926459829,2.2650871328925075,16.0,38.0
cure,60.72017402795218,72.33495123315238,15.5,1.0999999999999999,21.628969314509277,0.65,4.0,1.0,5.7707801635558535,1000,514,357,357,0.357,1.0,0.0,0.2993617705540698,1.0,1.0,72.05003318872178,64.73306331908609,82.93973989522487,0.5104812440388382,2.5812852213247823,13.0,41.0
cure,61.16500715796961,71.62794793334068,16.0,0.7,27.009228631897898,0.5,7.0,0.75,11.411185324265606,1000,458,357,357,0.357,1.0,0.0,0.4746737000961199,0.9719887955182073,0.9719887955182073,74.78830183660028,65.75718057433676,89.42252650276353,0.5905458535590209,2.0450495472318932,19.0,35.0
cure,59.46990494739786,71.45782269157982,16.0,0.7999999999999999,25.29811464425653,0.25,25.0,0.5,52.034224525140196,1000,470,357,357,0.357,1.0,0.0,0.4436297035578206,0.969187675070028,0.969187675070028,69.41511951251738,64.12542908511878,79.02824496563987,0.5342336921570076,2.3972869372334995,18.0,36.0
cure,59.9800287886779,72.01582760182791,16.0,0.9999999999999999,23.083120654223418,0.6000000000000001,5.0,0.75,8.15084666018972,1000,489,357,357,0.357,1.0,0.0,0.3427839061159123,1.0,1.0,70.90043447903811,64.35032894149714,81.53743599695507,0.5243533029603424,2.472651188956657,15.0,39.0
cure,58.73820425093954,70.66278571487354,16.5,0.6,30.393089045632784,0.25,22.0,0.75,35.863725304834766,1000,461,357,357,0.357,1.0,0.0,0.5744892621411932,0.7254901960784313,0.7254901960784313,70.10222509731491,64.71578159171344,78.29155939512111,0.571388061978438,2.139883515847165,21.0,33.0
cure,60.5242878263442,71.71290181089071,16.5,0.6,30.393089045632784,0.45,11.0,1.0,15.869645449778599,1000,460,357,357,0.357,1.0,0.0,0.5400034354323774,0.7983193277310925,0.7983193277310925,73.17794006226374,65.08169468822153,89.73777394108521,0.5977687940129838,1.997599724774714,21.0,33.0
cure,60.61190866186256,72.45704878957328,16.5,0.7,27.85326702664471,0.4,12.0,0.75,19.562031984455324,1000,479,357,357,0.357,1.0,0.0,0.5384960881822347,0.8739495798319328,0.8739495798319328,70.77249440962976,64.43316399219329,81.8929497884786,0.6075150040574925,1.9222429947316957,20.0,34.0
cure,59.61867030836842,71.2357082713251,16.5,0.8999999999999999,24.793882747335115,0.6000000000000001,9.0,1.75,11.096841651776817,1000,473,357,357,0.357,1.0,0.0,0.35539121038870397,1.0,1.0,75.07520392050871,66.44418870641232,91.61563301885867,0.5286353679704912,2.445130227526676,17.0,37.0
cure,60.93644078046335,72.51772606760667,16.5,0.9999999999999999,23.8044681746679,0.6000000000000001,5.0,1.0,7.213475204444817,1000,466,357,357,0.357,1.0,0.0,0.3732546832921676,1.0,1.0,72.20290170252531,65.13395812033511,84.06505276438648,0.5900383973781864,2.0488717444249698,16.0,38.0
cure,60.57417317917079,71.22634680945859,17.0,0.5,35.383272677095334,0.30000000000000004,15.0,0.75,24.452539980569156,1000,457,357,357,0.357,1.0,0.0,0.6428489513988237,0.47619047619047616,0.47619047619047616,71.79554783438647,65.19643578420195,82.44075828687622,0.6215995071052924,1.8253949090179973,23.0,32.0
cure,58.93930709218271,70.83638716132478,17.0,0.5,35.383272677095334,0.45,14.0,1.5,17.874931862232007,1000,473,357,357,0.357,1.0,0.0,0.5986032998567625,0.6498599439775911,0.6498599439775911,75.98092411728368,65.19031786305469,96.66052154809158,0.5696488506135311,2.149721877531211,23.0,31.0
cure,59.240892655810136,70.75111193395065,17.0,0.6,31.314091743985294,0.5,12.0,1.5,15.321370167627434,1000,474,357,357,0.357,1.0,0.0,0.505987644308966,0.8543417366946778,0.8543417366946778,76.59375120531126,65.77818632552243,98.7325710867073,0.567730069712731,2.168349815866622,22.0,33.0
cure,59.42768055112796,71.47625582735706,17.0,0.7999999999999999,26.879246809522563,0.25,22.0,0.5,45.79011758212337,1000,467,357,357,0.357,1.0,0.0,0.48141489249815433,0.927170868347339,0.927170868347339,70.15564351919849,63.99611274594956,77.63575193772871,0.5799045553307529,2.0864886866562897,18.0,36.0
